timestamp,x_g,y_g,f_g
2026-12-05T11:07:31.554,0.0900,-0.5600,1.0000
2026-12-05T11:07:31.644,0.0900,-0.6100,1.0000
2026-12-05T11:07:31.746,0.1900,-0.6100,1.0000
2026-12-05T11:07:31.869,0.0900,-0.6100,1.0000
2026-12-05T11:07:31.951,0.1400,-0.6600,1.0000
2026-12-05T11:07:32.077,0.1400,-0.6100,1.0000
2026-12-05T11:07:32.170,0.1400,-0.5600,1.0000
2026-12-05T11:07:32.263,0.1400,-0.6100,1.0000
2026-12-05T11:07:32.379,0.1400,-0.6100,1.0000
2026-12-05T11:07:32.484,0.1400,-0.6600,1.0000
2026-12-05T11:07:32.564,0.0900,-0.6100,1.0000
2026-12-05T11:07:32.667,0.0900,-0.6100,1.0000
2026-12-05T11:07:32.770,0.0900,-0.6100,1.0000
2026-12-05T11:07:32.871,0.0900,-0.5600,1.0000
2026-12-05T11:07:32.985,0.0900,-0.6100,1.0000
2026-12-05T11:07:33.075,0.1400,-0.5600,1.0000
2026-12-05T11:07:33.190,0.1400,-0.6100,1.0000
2026-12-05T11:07:33.280,0.0500,-0.6600,1.0000
2026-12-05T11:07:33.395,0.0900,-0.6600,1.0000
2026-12-05T11:07:33.505,0.1400,-0.6100,1.0000
2026-12-05T11:07:33.601,0.1400,-0.6100,1.0000
2026-12-05T11:07:33.690,0.0900,-0.6100,1.0000
2026-12-05T11:07:33.807,0.1400,-0.6100,1.0000
2026-12-05T11:07:33.895,0.1900,-0.5200,1.0000
2026-12-05T11:07:34.009,0.1400,-0.5600,1.0000
2026-12-05T11:07:34.099,0.0900,-0.5600,1.0000
2026-12-05T11:07:34.213,0.0900,-0.5600,1.0000
2026-12-05T11:07:34.323,0.0900,-0.6100,1.0000
2026-12-05T11:07:34.406,0.0900,-0.5200,1.0000
2026-12-05T11:07:34.526,0.1400,-0.5600,1.0000
2026-12-05T11:07:34.635,0.0900,-0.6600,1.0000
2026-12-05T11:07:34.728,0.0900,-0.6100,1.0000
2026-12-05T11:07:34.815,0.1400,-0.5600,1.0000
2026-12-05T11:07:34.930,0.0900,-0.6600,1.0000
2026-12-05T11:07:35.039,0.1400,-0.6100,1.0000
2026-12-05T11:07:35.122,0.0900,-0.6100,1.0000
2026-12-05T11:07:35.241,0.0900,-0.6100,1.0000
2026-12-05T11:07:35.350,0.1400,-0.6100,1.0000
2026-12-05T11:07:35.446,0.1400,-0.5600,1.0000
2026-12-05T11:07:35.533,0.0900,-0.6100,1.0000
2026-12-05T11:07:35.652,0.0900,-0.6100,1.0000
2026-12-05T11:07:35.761,0.1400,-0.6100,1.0000
2026-12-05T11:07:35.854,0.0900,-0.5600,1.0000
2026-12-05T11:07:35.961,0.1400,-0.5600,1.0000
2026-12-05T11:07:36.055,0.0900,-0.6600,1.0000
2026-12-05T11:07:36.149,0.1400,-0.5600,1.0000
2026-12-05T11:07:36.249,0.0900,-0.6100,1.0000
2026-12-05T11:07:36.372,0.0900,-0.6100,1.0000
2026-12-05T11:07:36.466,0.1900,-0.6100,1.0000
2026-12-05T11:07:36.573,0.1400,-0.5600,1.0000
2026-12-05T11:07:36.659,0.1400,-0.6100,1.0000
2026-12-05T11:07:36.761,0.1400,-0.5600,1.0000
2026-12-05T11:07:36.873,0.0900,-0.6100,1.0000
2026-12-05T11:07:36.982,0.1400,-0.6100,1.0000
2026-12-05T11:07:37.077,0.0900,-0.5600,1.0000
2026-12-05T11:07:37.185,0.0900,-0.5600,1.0000
2026-12-05T11:07:37.294,0.1900,-0.6100,1.0000
2026-12-05T11:07:37.387,0.1400,-0.6100,1.0000
2026-12-05T11:07:37.497,0.0900,-0.6100,1.0000
2026-12-05T11:07:37.589,0.0900,-0.5200,1.0000
2026-12-05T11:07:37.698,0.0900,-0.6100,1.0000
2026-12-05T11:07:37.784,0.1400,-0.5600,1.0000
2026-12-05T11:07:37.885,0.0900,-0.6600,1.0000
2026-12-05T11:07:38.009,0.1400,-0.5600,1.0000
2026-12-05T11:07:38.091,0.1400,-0.6100,1.0000
2026-12-05T11:07:38.193,0.0900,-0.6100,1.0000
2026-12-05T11:07:38.296,0.1400,-0.5600,1.0000
2026-12-05T11:07:38.418,0.1400,-0.5600,1.0000
2026-12-05T11:07:38.500,0.1400,-0.5600,1.0000
2026-12-05T11:07:38.603,0.1400,-0.6100,1.0000
2026-12-05T11:07:38.729,0.1400,-0.5600,1.0000
2026-12-05T11:07:38.807,0.0900,-0.6100,1.0000
2026-12-05T11:07:38.932,0.1400,-0.6600,1.0000
2026-12-05T11:07:39.025,0.0900,-0.6100,1.0000
2026-12-05T11:07:39.114,0.1400,-0.6100,1.0000
2026-12-05T11:07:39.216,0.0900,-0.7000,1.0000
2026-12-05T11:07:39.317,0.0900,-0.6100,1.0000
2026-12-05T11:07:39.435,0.1400,-0.6100,1.0000
2026-12-05T11:07:39.543,0.1400,-0.6100,1.0000
2026-12-05T11:07:39.638,0.1400,-0.5600,1.0000
2026-12-05T11:07:39.746,0.1400,-0.5600,1.0000
2026-12-05T11:07:39.855,0.0900,-0.5600,1.0000
2026-12-05T11:07:39.933,0.0900,-0.6100,1.0000
2026-12-05T11:07:40.057,0.0900,-0.6600,1.0000
2026-12-05T11:07:40.150,0.0900,-0.6100,1.0000
2026-12-05T11:07:40.239,0.1400,-0.6600,1.0000
2026-12-05T11:07:40.355,0.0900,-0.6100,1.0000
2026-12-05T11:07:40.444,0.0900,-0.6600,1.0000
2026-12-05T11:07:40.547,0.0900,-0.6100,1.0000
2026-12-05T11:07:40.652,0.1400,-0.6100,1.0000
2026-12-05T11:07:40.752,0.1400,-0.6100,1.0000
2026-12-05T11:07:40.853,0.0900,-0.6100,1.0000
2026-12-05T11:07:40.956,0.0900,-0.5600,1.0000
2026-12-05T11:07:41.058,0.1400,-0.5600,1.0000
2026-12-05T11:07:41.160,0.0900,-0.6100,1.0000
2026-12-05T11:07:41.262,0.0900,-0.6100,1.0000
2026-12-05T11:07:41.365,0.0900,-0.6100,1.0000
2026-12-05T11:07:41.467,0.1400,-0.6100,1.0000
2026-12-05T11:07:41.569,0.1400,-0.6100,1.0000
2026-12-05T11:07:41.670,0.0900,-0.5600,1.0000
2026-12-05T11:07:41.785,0.1400,-0.5600,1.0000
2026-12-05T11:07:41.876,0.0900,-0.6100,1.0000
2026-12-05T11:07:41.988,0.0900,-0.5600,1.0000
2026-12-05T11:07:42.081,0.1400,-0.5600,1.0000
2026-12-05T11:07:42.206,0.0900,-0.6100,1.0000
2026-12-05T11:07:42.286,0.0900,-0.6100,1.0000
2026-12-05T11:07:42.408,0.1400,-0.5600,1.0000
2026-12-05T11:07:42.490,0.1900,-0.6600,1.0000
2026-12-05T11:07:42.615,0.1900,-0.6100,1.0000
2026-12-05T11:07:42.706,0.0500,-0.5600,1.0000
2026-12-05T11:07:42.797,0.1400,-0.6100,1.0000
2026-12-05T11:07:42.899,0.0500,-0.5600,1.0000
2026-12-05T11:07:43.019,0.1900,-0.6100,1.0000
2026-12-05T11:07:43.128,0.1400,-0.6100,1.0000
2026-12-05T11:07:43.207,0.0900,-0.6600,1.0000
2026-12-05T11:07:43.330,0.0900,-0.5600,1.0000
2026-12-05T11:07:43.411,0.1400,-0.5600,1.0000
2026-12-05T11:07:43.513,0.0900,-0.6100,1.0000
2026-12-05T11:07:43.625,0.1900,-0.6100,1.0000
2026-12-05T11:07:43.718,0.1900,-0.5600,1.0000
2026-12-05T11:07:43.843,0.0900,-0.6100,1.0000
2026-12-05T11:07:43.923,0.1400,-0.5600,1.0000
2026-12-05T11:07:44.025,0.1400,-0.5600,1.0000
2026-12-05T11:07:44.127,0.0500,-0.5600,1.0000
2026-12-05T11:07:44.249,0.0900,-0.6100,1.0000
2026-12-05T11:07:44.357,0.0900,-0.6100,1.0000
2026-12-05T11:07:44.449,0.1400,-0.6100,1.0000
2026-12-05T11:07:44.558,0.0900,-0.6100,1.0000
2026-12-05T11:07:44.651,0.1400,-0.6100,1.0000
2026-12-05T11:07:44.744,0.1400,-0.5600,1.0000
2026-12-05T11:07:44.844,0.0900,-0.6100,1.0000
2026-12-05T11:07:44.945,0.1400,-0.5600,1.0000
2026-12-05T11:07:45.048,0.1400,-0.6100,1.0000
2026-12-05T11:07:45.150,0.1400,-0.6100,1.0000
2026-12-05T11:07:45.276,0.1900,-0.6600,1.0000
2026-12-05T11:07:45.355,0.0900,-0.6100,1.0000
2026-12-05T11:07:45.479,0.0900,-0.6100,1.0000
2026-12-05T11:07:45.573,0.0500,-0.6100,1.0000
2026-12-05T11:07:45.684,0.0900,-0.5600,1.0000
2026-12-05T11:07:45.774,0.1400,-0.6100,1.0000
2026-12-05T11:07:45.867,0.1400,-0.6600,1.0000
2026-12-05T11:07:45.968,0.0900,-0.5600,1.0000
2026-12-05T11:07:46.071,0.0900,-0.6100,1.0000
2026-12-05T11:07:46.194,0.0900,-0.6100,1.0000
2026-12-05T11:07:46.307,0.1400,-0.6100,1.0000
2026-12-05T11:07:46.384,0.1400,-0.5600,1.0000
2026-12-05T11:07:46.495,0.1900,-0.6100,1.0000
2026-12-05T11:07:46.589,0.1400,-0.6100,1.0000
2026-12-05T11:07:46.712,0.0900,-0.5600,1.0000
2026-12-05T11:07:46.805,0.0900,-0.5600,1.0000
2026-12-05T11:07:46.914,0.0500,-0.5600,1.0000
2026-12-05T11:07:47.008,0.1400,-0.6100,1.0000
2026-12-05T11:07:47.118,0.1400,-0.6100,1.0000
2026-12-05T11:07:47.226,0.1400,-0.5600,1.0000
2026-12-05T11:07:47.319,0.1900,-0.6100,1.0000
2026-12-05T11:07:47.428,0.1400,-0.6100,1.0000
2026-12-05T11:07:47.510,0.1400,-0.6600,1.0000
2026-12-05T11:07:47.634,0.1400,-0.6100,1.0000
2026-12-05T11:07:47.714,0.1400,-0.5600,1.0000
2026-12-05T11:07:47.837,0.1400,-0.6100,1.0000
2026-12-05T11:07:47.932,0.1400,-0.6100,1.0000
2026-12-05T11:07:48.040,0.0900,-0.6100,1.0000
2026-12-05T11:07:48.133,0.1400,-0.6100,1.0000
2026-12-05T11:07:48.242,0.0900,-0.5600,1.0000
2026-12-05T11:07:48.351,0.1900,-0.6600,1.0000
2026-12-05T11:07:48.444,0.1400,-0.5600,1.0000
2026-12-05T11:07:48.532,0.1900,-0.6100,1.0000
2026-12-05T11:07:48.647,0.1400,-0.5600,1.0000
2026-12-05T11:07:48.737,0.0500,-0.5600,1.0000
2026-12-05T11:07:48.848,0.1400,-0.6100,1.0000
2026-12-05T11:07:48.942,0.0900,-0.6100,1.0000
2026-12-05T11:07:49.044,0.1400,-0.6100,1.0000
2026-12-05T11:07:49.146,0.1400,-0.5600,1.0000
2026-12-05T11:07:49.249,0.0900,-0.5600,1.0000
2026-12-05T11:07:49.352,0.1400,-0.5600,1.0000
2026-12-05T11:07:49.474,0.0900,-0.6100,1.0000
2026-12-05T11:07:49.567,0.0900,-0.6100,1.0000
2026-12-05T11:07:49.676,0.1900,-0.6100,1.0000
2026-12-05T11:07:49.759,0.1400,-0.6100,1.0000
2026-12-05T11:07:49.863,0.1900,-0.5600,1.0000
2026-12-05T11:07:49.965,0.1400,-0.5600,1.0000
2026-12-05T11:07:50.083,0.1400,-0.6100,1.0000
2026-12-05T11:07:50.179,0.1400,-0.6100,1.0000
2026-12-05T11:07:50.288,0.0900,-0.6100,1.0000
2026-12-05T11:07:50.374,0.1400,-0.5600,1.0000
2026-12-05T11:07:50.491,0.1900,-0.5600,1.0000
2026-12-05T11:07:50.579,0.0900,-0.6100,1.0000
2026-12-05T11:07:50.681,0.1400,-0.6600,1.0000
2026-12-05T11:07:50.783,0.1400,-0.5600,1.0000
2026-12-05T11:07:50.885,0.1400,-0.6600,1.0000
2026-12-05T11:07:51.009,0.0900,-0.6100,1.0000
2026-12-05T11:07:51.089,0.0900,-0.6100,1.0000
2026-12-05T11:07:51.193,0.0500,-0.6100,1.0000
2026-12-05T11:07:51.295,0.0900,-0.5600,1.0000
2026-12-05T11:07:51.417,0.1900,-0.6100,1.0000
2026-12-05T11:07:51.500,0.1400,-0.5600,1.0000
2026-12-05T11:07:51.603,0.1400,-0.5600,1.0000
2026-12-05T11:07:51.705,0.1400,-0.5200,1.0000
2026-12-05T11:07:51.807,0.1400,-0.5600,1.0000
2026-12-05T11:07:51.923,0.1400,-0.5600,1.0000
2026-12-05T11:07:52.034,0.1900,-0.6100,1.0000
2026-12-05T11:07:52.114,0.1400,-0.6100,1.0000
2026-12-05T11:07:52.216,0.1400,-0.6100,1.0000
2026-12-05T11:07:52.318,0.1900,-0.6100,1.0000
2026-12-05T11:07:52.444,0.1400,-0.5600,1.0000
2026-12-05T11:07:52.523,0.0900,-0.6100,1.0000
2026-12-05T11:07:52.626,0.1400,-0.6100,1.0000
2026-12-05T11:07:52.728,0.1400,-0.5600,1.0000
2026-12-05T11:07:52.838,0.1400,-0.6100,1.0000
2026-12-05T11:07:52.932,0.0900,-0.5600,1.0000
2026-12-05T11:07:53.052,0.1400,-0.6100,1.0000
2026-12-05T11:07:53.136,0.1400,-0.6100,1.0000
2026-12-05T11:07:53.254,0.0900,-0.6100,1.0000
2026-12-05T11:07:53.340,0.1400,-0.5600,1.0000
2026-12-05T11:07:53.444,0.1400,-0.6100,1.0000
2026-12-05T11:07:53.546,0.1400,-0.6100,1.0000
2026-12-05T11:07:53.653,0.1400,-0.6100,1.0000
2026-12-05T11:07:53.751,0.1900,-0.6100,1.0000
2026-12-05T11:07:53.855,0.1400,-0.5600,1.0000
2026-12-05T11:07:53.963,0.0900,-0.6100,1.0000
2026-12-05T11:07:54.058,0.1400,-0.5600,1.0000
2026-12-05T11:07:54.159,0.1400,-0.6100,1.0000
2026-12-05T11:07:54.261,0.0900,-0.6100,1.0000
2026-12-05T11:07:54.365,0.1400,-0.5600,1.0000
2026-12-05T11:07:54.481,0.1400,-0.6100,1.0000
2026-12-05T11:07:54.569,0.1400,-0.6100,1.0000
2026-12-05T11:07:54.671,0.0900,-0.6100,1.0000
2026-12-05T11:07:54.797,0.1400,-0.6100,1.0000
2026-12-05T11:07:54.874,0.1400,-0.6100,1.0000
2026-12-05T11:07:54.978,0.1900,-0.6100,1.0000
2026-12-05T11:07:55.081,0.1400,-0.5600,1.0000
2026-12-05T11:07:55.183,0.0900,-0.6100,1.0000
2026-12-05T11:07:55.290,0.0500,-0.6100,1.0000
2026-12-05T11:07:55.395,0.0900,-0.6100,1.0000
2026-12-05T11:07:55.496,0.1400,-0.6100,1.0000
2026-12-05T11:07:55.620,0.0900,-0.6100,1.0000
2026-12-05T11:07:55.702,0.0900,-0.6100,1.0000
2026-12-05T11:07:55.823,0.1400,-0.5600,1.0000
2026-12-05T11:07:55.906,0.0900,-0.6100,1.0000
2026-12-05T11:07:56.026,0.0900,-0.6100,1.0000
2026-12-05T11:07:56.120,0.1400,-0.6600,1.0000
2026-12-05T11:07:56.212,0.1400,-0.6100,1.0000
2026-12-05T11:07:56.315,0.0900,-0.6100,1.0000
2026-12-05T11:07:56.435,0.0900,-0.5600,1.0000
2026-12-05T11:07:56.529,0.0900,-0.6100,1.0000
2026-12-05T11:07:56.636,0.0900,-0.5600,1.0000
2026-12-05T11:07:56.729,0.1400,-0.6100,1.0000
2026-12-05T11:07:56.842,0.0900,-0.6100,1.0000
2026-12-05T11:07:56.929,0.0900,-0.5600,1.0000
2026-12-05T11:07:57.032,0.1400,-0.6100,1.0000
2026-12-05T11:07:57.154,0.0900,-0.6100,1.0000
2026-12-05T11:07:57.236,0.0900,-0.7000,1.0000
2026-12-05T11:07:57.361,0.0500,-0.6100,1.0000
2026-12-05T11:07:57.456,0.0900,-0.5600,1.0000
2026-12-05T11:07:57.543,0.0900,-0.6100,1.0000
2026-12-05T11:07:57.646,0.1400,-0.6100,1.0000
2026-12-05T11:07:57.772,0.0900,-0.6100,1.0000
2026-12-05T11:07:57.866,0.0900,-0.5600,1.0000
2026-12-05T11:07:57.952,0.1400,-0.5600,1.0000
2026-12-05T11:07:58.073,0.0900,-0.6100,1.0000
2026-12-05T11:07:58.157,0.1400,-0.5600,1.0000
2026-12-05T11:07:58.276,0.1400,-0.6600,1.0000
2026-12-05T11:07:58.371,0.1400,-0.6100,1.0000
2026-12-05T11:07:58.464,0.0900,-0.5600,1.0000
2026-12-05T11:07:58.576,0.1400,-0.6100,1.0000
2026-12-05T11:07:58.668,0.0900,-0.6100,1.0000
2026-12-05T11:07:58.795,0.1400,-0.6100,1.0000
2026-12-05T11:07:58.873,0.1400,-0.5600,1.0000
2026-12-05T11:07:58.976,0.1400,-0.6600,1.0000
2026-12-05T11:07:59.078,0.1400,-0.6100,1.0000
2026-12-05T11:07:59.180,0.0900,-0.5600,1.0000
2026-12-05T11:07:59.283,0.0500,-0.6100,1.0000
2026-12-05T11:07:59.384,0.0900,-0.6100,1.0000
2026-12-05T11:07:59.503,0.1400,-0.5600,1.0000
2026-12-05T11:07:59.590,0.1900,-0.6100,1.0000
2026-12-05T11:07:59.692,0.1400,-0.6100,1.0000
2026-12-05T11:07:59.796,0.0900,-0.6600,1.0000
2026-12-05T11:07:59.912,0.1900,-0.6600,1.0000
2026-12-05T11:08:00.023,0.0900,-0.6100,1.0000
2026-12-05T11:08:00.107,0.1400,-0.5600,1.0000
2026-12-05T11:08:00.228,0.1400,-0.6100,1.0000
2026-12-05T11:08:00.322,0.1900,-0.5600,1.0000
2026-12-05T11:08:00.414,0.1400,-0.5600,1.0000
2026-12-05T11:08:00.540,0.1400,-0.6100,1.0000
2026-12-05T11:08:00.621,0.1400,-0.6100,1.0000
2026-12-05T11:08:00.721,0.1400,-0.6600,1.0000
2026-12-05T11:08:00.823,0.0900,-0.6100,1.0000
2026-12-05T11:08:00.925,0.1400,-0.6600,1.0000
2026-12-05T11:08:01.045,0.0900,-0.6100,1.0000
2026-12-05T11:08:01.130,0.0900,-0.5600,1.0000
2026-12-05T11:08:01.232,0.1400,-0.6100,1.0000
2026-12-05T11:08:01.346,0.0900,-0.6100,1.0000
2026-12-05T11:08:01.456,0.0900,-0.6100,1.0000
2026-12-05T11:08:01.539,0.0900,-0.6100,1.0000
2026-12-05T11:08:01.641,0.0900,-0.5600,1.0000
2026-12-05T11:08:01.744,0.1400,-0.6100,1.0000
2026-12-05T11:08:01.846,0.1400,-0.6100,1.0000
2026-12-05T11:08:01.958,0.1400,-0.6600,1.0000
2026-12-05T11:08:02.051,0.1900,-0.6100,1.0000
2026-12-05T11:08:02.153,0.1400,-0.6100,1.0000
2026-12-05T11:08:02.254,0.0900,-0.6100,1.0000
2026-12-05T11:08:02.367,0.0900,-0.5600,1.0000
2026-12-05T11:08:02.478,0.1400,-0.6100,1.0000
2026-12-05T11:08:02.585,0.1400,-0.5600,1.0000
2026-12-05T11:08:02.681,0.0900,-0.6100,1.0000
2026-12-05T11:08:02.776,0.0900,-0.6600,1.0000
2026-12-05T11:08:02.868,0.1400,-0.6100,1.0000
2026-12-05T11:08:02.996,0.1400,-0.6100,1.0000
2026-12-05T11:08:03.075,0.1400,-0.6100,1.0000
2026-12-05T11:08:03.197,0.0900,-0.5600,1.0000
2026-12-05T11:08:03.291,0.0900,-0.6600,1.0000
2026-12-05T11:08:03.380,0.1400,-0.5600,1.0000
2026-12-05T11:08:03.483,0.1400,-0.6100,1.0000
2026-12-05T11:08:03.585,0.0900,-0.6100,1.0000
2026-12-05T11:08:03.688,0.0900,-0.5600,1.0000
2026-12-05T11:08:03.811,0.1400,-0.6100,1.0000
2026-12-05T11:08:03.892,0.1400,-0.5600,1.0000
2026-12-05T11:08:03.994,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.111,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.199,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.302,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.427,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.506,0.0900,-0.6600,1.0000
2026-12-05T11:08:04.608,0.1400,-0.5600,1.0000
2026-12-05T11:08:04.711,0.0900,-0.6100,1.0000
2026-12-05T11:08:04.812,0.1400,-0.6100,1.0000
2026-12-05T11:08:04.916,0.0900,-0.6100,1.0000
2026-12-05T11:08:05.021,0.0900,-0.5600,1.0000
2026-12-05T11:08:05.140,0.0900,-0.5600,1.0000
2026-12-05T11:08:05.222,0.1400,-0.6100,1.0000
2026-12-05T11:08:05.342,0.0900,-0.6100,1.0000
2026-12-05T11:08:05.436,0.1400,-0.6100,1.0000
2026-12-05T11:08:05.529,0.1400,-0.6100,1.0000
2026-12-05T11:08:05.641,0.0900,-0.5600,1.0000
2026-12-05T11:08:05.752,0.1400,-0.6100,1.0000
2026-12-05T11:08:05.848,0.1400,-0.6100,1.0000
2026-12-05T11:08:05.957,0.1400,-0.6600,1.0000
2026-12-05T11:08:06.051,0.1400,-0.5600,1.0000
2026-12-05T11:08:06.161,0.1400,-0.5600,1.0000
2026-12-05T11:08:06.245,0.0900,-0.6100,1.0000
2026-12-05T11:08:06.348,0.0900,-0.6100,1.0000
2026-12-05T11:08:06.450,0.0900,-0.6100,1.0000
2026-12-05T11:08:06.553,0.0900,-0.5600,1.0000
2026-12-05T11:08:06.655,0.1400,-0.6100,1.0000
2026-12-05T11:08:06.757,0.0900,-0.5600,1.0000
2026-12-05T11:08:06.859,0.0900,-0.6100,1.0000
2026-12-05T11:08:06.961,0.0900,-0.6100,1.0000
2026-12-05T11:08:07.064,0.1400,-0.6600,1.0000
2026-12-05T11:08:07.166,0.0900,-0.6100,1.0000
2026-12-05T11:08:07.268,0.0900,-0.6100,1.0000
2026-12-05T11:08:07.392,0.1400,-0.5600,1.0000
2026-12-05T11:08:07.474,0.1400,-0.6600,1.0000
2026-12-05T11:08:07.576,0.1900,-0.6600,1.0000
2026-12-05T11:08:07.677,0.1400,-0.6100,1.0000
2026-12-05T11:08:07.799,0.1400,-0.6100,1.0000
2026-12-05T11:08:07.894,0.0900,-0.5600,1.0000
2026-12-05T11:08:08.004,0.1400,-0.6600,1.0000
2026-12-05T11:08:08.097,0.0900,-0.5600,1.0000
2026-12-05T11:08:08.207,0.1400,-0.6100,1.0000
2026-12-05T11:08:08.315,0.1900,-0.6100,1.0000
2026-12-05T11:08:08.410,0.1900,-0.5600,1.0000
2026-12-05T11:08:08.495,0.1400,-0.5600,1.0000
2026-12-05T11:08:08.599,0.1900,-0.6100,1.0000
2026-12-05T11:08:08.711,0.0900,-0.6100,1.0000
2026-12-05T11:08:08.820,0.1400,-0.6100,1.0000
2026-12-05T11:08:08.929,0.1900,-0.6600,1.0000
2026-12-05T11:08:09.015,0.1400,-0.6600,1.0000
2026-12-05T11:08:09.111,0.0900,-0.5600,1.0000
2026-12-05T11:08:09.233,0.1400,-0.6100,1.0000
2026-12-05T11:08:09.315,0.1400,-0.6600,1.0000
2026-12-05T11:08:09.437,0.0900,-0.6100,1.0000
2026-12-05T11:08:09.519,0.0900,-0.5600,1.0000
2026-12-05T11:08:09.622,0.0900,-0.6100,1.0000
2026-12-05T11:08:09.723,0.0900,-0.6100,1.0000
2026-12-05T11:08:09.826,0.1400,-0.6100,1.0000
2026-12-05T11:08:09.945,0.0900,-0.6100,1.0000
2026-12-05T11:08:10.031,0.1400,-0.6100,1.0000
2026-12-05T11:08:10.151,0.1400,-0.6600,1.0000
2026-12-05T11:08:10.235,0.1400,-0.5600,1.0000
2026-12-05T11:08:10.355,0.0500,-0.6100,1.0000
2026-12-05T11:08:10.441,0.0900,-0.6100,1.0000
2026-12-05T11:08:10.542,0.1400,-0.6100,1.0000
2026-12-05T11:08:10.644,0.0900,-0.6100,1.0000
2026-12-05T11:08:10.761,0.1400,-0.6100,1.0000
2026-12-05T11:08:10.872,0.0900,-0.5600,1.0000
2026-12-05T11:08:10.952,0.0900,-0.6600,1.0000
2026-12-05T11:08:11.074,0.1400,-0.5600,1.0000
2026-12-05T11:08:11.167,0.1400,-0.6100,1.0000
2026-12-05T11:08:11.277,0.0900,-0.5600,1.0000
2026-12-05T11:08:11.361,0.0900,-0.5600,1.0000
2026-12-05T11:08:11.462,0.1400,-0.6600,1.0000
2026-12-05T11:08:11.576,0.0900,-0.6100,1.0000
2026-12-05T11:08:11.668,0.1400,-0.5600,1.0000
2026-12-05T11:08:11.794,0.1900,-0.6100,1.0000
2026-12-05T11:08:11.874,0.0900,-0.6100,1.0000
2026-12-05T11:08:11.976,0.1400,-0.6100,1.0000
2026-12-05T11:08:12.077,0.0900,-0.6600,1.0000
2026-12-05T11:08:12.179,0.0900,-0.6100,1.0000
2026-12-05T11:08:12.282,0.1900,-0.6100,1.0000
2026-12-05T11:08:12.384,0.0900,-0.6100,1.0000
2026-12-05T11:08:12.504,0.1400,-0.5200,1.0000
2026-12-05T11:08:12.589,0.1900,-0.6100,1.0000
2026-12-05T11:08:12.692,0.1400,-0.5600,1.0000
2026-12-05T11:08:12.804,0.0900,-0.6100,1.0000
2026-12-05T11:08:12.899,0.1400,-0.5600,1.0000
2026-12-05T11:08:12.998,0.0900,-0.6100,1.0000
2026-12-05T11:08:13.121,0.0900,-0.6100,1.0000
2026-12-05T11:08:13.217,0.0900,-0.5600,1.0000
2026-12-05T11:08:13.305,0.1400,-0.6100,1.0000
2026-12-05T11:08:13.406,0.1400,-0.6100,1.0000
2026-12-05T11:08:13.520,0.1400,-0.6100,1.0000
2026-12-05T11:08:13.611,0.0900,-0.6100,1.0000
2026-12-05T11:08:13.737,0.1900,-0.6100,1.0000
2026-12-05T11:08:13.831,0.0900,-0.6100,1.0000
2026-12-05T11:08:13.940,0.1900,-0.6100,1.0000
2026-12-05T11:08:14.033,0.1400,-0.5600,1.0000
2026-12-05T11:08:14.123,0.1400,-0.6100,1.0000
2026-12-05T11:08:14.226,0.0900,-0.5600,1.0000
2026-12-05T11:08:14.350,0.1400,-0.6100,1.0000
2026-12-05T11:08:14.445,0.1400,-0.6100,1.0000
2026-12-05T11:08:14.533,0.1400,-0.5600,1.0000
2026-12-05T11:08:14.635,0.0900,-0.6100,1.0000
2026-12-05T11:08:14.759,0.0900,-0.5200,1.0000
2026-12-05T11:08:14.840,0.0900,-0.6600,1.0000
2026-12-05T11:08:14.941,0.0900,-0.6100,1.0000
2026-12-05T11:08:15.044,0.1400,-0.5200,1.0000
2026-12-05T11:08:15.166,0.1400,-0.6600,1.0000
2026-12-05T11:08:15.249,0.1400,-0.6100,1.0000
2026-12-05T11:08:15.350,0.1400,-0.6100,1.0000
2026-12-05T11:08:15.464,0.0900,-0.6100,1.0000
2026-12-05T11:08:15.573,0.1400,-0.5600,1.0000
2026-12-05T11:08:15.659,0.1400,-0.5600,1.0000
2026-12-05T11:08:15.779,0.0900,-0.6100,1.0000
2026-12-05T11:08:15.864,0.1400,-0.6100,1.0000
2026-12-05T11:08:15.982,0.1400,-0.6600,1.0000
2026-12-05T11:08:16.069,0.0900,-0.6600,1.0000
2026-12-05T11:08:16.188,0.0900,-0.6600,1.0000
2026-12-05T11:08:16.284,0.0900,-0.5600,1.0000
2026-12-05T11:08:16.376,0.1400,-0.6100,1.0000
2026-12-05T11:08:16.489,0.0900,-0.6100,1.0000
2026-12-05T11:08:16.581,0.0900,-0.5600,1.0000
2026-12-05T11:08:16.682,0.1400,-0.6100,1.0000
2026-12-05T11:08:16.785,0.1900,-0.5600,1.0000
2026-12-05T11:08:16.897,0.0900,-0.6100,1.0000
2026-12-05T11:08:16.989,0.0900,-0.6100,1.0000
2026-12-05T11:08:17.092,0.1400,-0.6600,1.0000
2026-12-05T11:08:17.193,0.0900,-0.6600,1.0000
2026-12-05T11:08:17.306,0.1400,-0.6100,1.0000
2026-12-05T11:08:17.398,0.1400,-0.6100,1.0000
2026-12-05T11:08:17.501,0.0900,-0.6100,1.0000
2026-12-05T11:08:17.603,0.0900,-0.6100,1.0000
